update,timestep,episode,elapsed_time,episode_return_pct,episode_sharpe,episode_sortino,episode_max_dd,episode_volatility,episode_win_rate,episode_turnover,episode_turnover_pct,episode_return_skew,episode_calmar_ratio,episode_omega_ratio,episode_ulcer_index,episode_cvar_5pct,profile_name,turnover_scalar,terminal_drawdown_lambda,terminal_drawdown_lambda_peak,terminal_drawdown_avg_excess,terminal_drawdown_penalty_sum,snapshot_drawdown_lambda,snapshot_drawdown_lambda_peak,snapshot_drawdown_current,snapshot_drawdown_avg_excess,snapshot_drawdown_penalty_sum,snapshot_drawdown_triggered,snapshot_drawdown_trigger_boundary,snapshot_drawdown_target,snapshot_drawdown_tolerance,snapshot_intra_step_tape_potential,snapshot_intra_step_tape_delta_reward,drawdown_lambda,tape_score,tape_bonus,tape_bonus_raw,tape_terminal_bonus_mode,tape_terminal_baseline,tape_terminal_neutral_band_applied,tape_terminal_neutral_band_halfwidth,tape_gate_a_triggered,tape_gate_a_sharpe,tape_gate_a_max_drawdown_abs,terminal_intra_step_tape_potential,terminal_intra_step_tape_delta_reward,drawdown_avg_excess,drawdown_penalty_sum,initial_balance,final_balance,next_profile_name,next_profile_reason,actor_loss,critic_loss,critic_loss_scaled,risk_aux_total,risk_aux_sharpe_proxy,risk_aux_sharpe_loss,risk_aux_mvo_loss,mean_advantage,policy_entropy,policy_loss,entropy_loss,approx_kl,clip_fraction,value_clip_fraction,explained_variance,actor_grad_norm,critic_grad_norm,alpha_min,alpha_max,alpha_mean,ratio_mean,ratio_std,drawdown_lambda_peak,episode_length,termination_reason
23,5888,23,854.926228761673,4.342296281086281,0.23544865996195402,0.4134131462771239,10.385183987066696,0.13617897104820864,48.20717131474104,0.6702814102172852,67.02814102172852,0.9245110568312659,0.41812415519012547,1.0693199463945258,0.051441583891984166,-0.01689531496057683,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.38237732289559273,0.0015587442027804833,0.0,0.25801530567887077,0.43511479259153063,0.43511479259153063,signed,0.2,False,0.005,False,0.23544865996195402,0.10385183987066696,0.21761692349358452,-6.941024876000457e-08,0.0,0.0,100000.0,104342.29628108628,,,-0.03148811124265194,0.2288135141134262,0.1144067570567131,-0.0025875175488181412,0.05266902642324567,-0.0026334513386245817,4.5933868022984825e-05,1.862645149230957e-08,-16.465519905090332,-0.0618316326290369,0.03293104097247124,0.03972355276346207,0.734375,0.1953125,0.2975369691848755,2.0229557752609253,0.37886759638786316,0.8510043323040009,2.7037642002105713,1.8389427661895752,1.0316234529018402,0.363183930516243,0.0,252.0,episode_limit
24,6144,24,891.0595576763153,34.98160593017269,1.6756253089433408,2.3129559429797397,8.784038217056288,0.17737810358950382,56.97211155378486,0.7056212425231934,70.56212425231934,-0.21137727114371882,3.9824059351480994,1.3610929766564757,0.03087311178860053,-0.0249918862502209,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08511781487111136,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.2404620855184629,0.0001179371982901123,0.0,0.5902930155379614,2.9271976165347104,2.9271976165347104,signed,0.2,False,0.005,False,1.6756253089433408,0.08784038217056289,0.6584667613975991,-0.0001336410395177301,0.0,0.0,100000.0,134981.6059301727,,,0.09476584941148758,0.2803203761577606,0.1401601880788803,-0.0018566027283668518,0.03822870925068855,-0.0019114355091005564,5.483277709572576e-05,3.725290298461914e-09,-16.394498825073242,0.06383345276117325,0.03278899937868118,0.07507508993148804,0.703125,0.078125,0.00047212839126586914,3.379662275314331,0.17466503381729126,1.1042040586471558,2.629429817199707,1.9146465063095093,0.9487848281860352,0.19243870675563812,0.0,252.0,episode_limit
25,6400,25,927.0057377815247,6.9579869266335015,0.39313903570737946,0.5461600370740891,13.428528196290184,0.14991963170588296,54.581673306772906,0.6691741347312927,66.91741347312927,-0.11287152006107533,0.5181496307656218,1.096905410210121,0.05428607253841246,-0.022351301800640284,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127412350751277,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.7374854040459676,1.4247526978317104e-07,0.0,0.2607831020321116,0.45587326524083677,0.45587326524083677,signed,0.2,False,0.005,False,0.39313903570737946,0.13428528196290185,0.2092498984180269,-5.674193443679559e-05,0.0,0.0,100000.0,106957.9869266335,,,-0.006045441143214703,0.26538708806037903,0.13269354403018951,-0.013612582348287106,0.27277806401252747,-0.013638903386890888,2.6321080440538935e-05,7.450580596923828e-09,-16.46251678466797,-0.025357894599437714,0.03292503580451012,0.05909252166748047,0.625,0.0,0.024786710739135742,1.6540437936782837,0.711081326007843,1.1007091999053955,2.571329355239868,1.9558749198913574,0.9549620151519775,0.1545042097568512,0.0,252.0,episode_limit
26,6656,26,964.6953494548798,12.485325927886647,0.8830768020809532,1.040588456221026,10.909635640266346,0.11944515339077677,55.37848605577689,0.6686282753944397,66.86282753944397,-0.8623370269045293,1.1444310643890423,1.2126512343569884,0.04041825766501265,-0.019973953524611284,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023981419605614507,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.22866562358467846,9.206562925019257e-05,0.0,0.3941134300790297,1.4558507255927227,1.4558507255927227,signed,0.2,False,0.005,False,0.8830768020809532,0.10909635640266346,0.29638169682168625,-0.00048405050882556754,0.0,0.0,100000.0,112485.32592788665,,,0.01430554005006949,0.3600098093350728,0.1800049046675364,-0.000440583525535961,0.009534123664100965,-0.0004767063073813915,3.612282428851662e-05,0.0,-16.47070248921712,-0.018195282046993572,0.03294140597184499,0.03155915935834249,0.6979166666666666,0.026041666666666668,0.2019362449645996,1.406369964281718,0.4790591597557068,1.1761303742726643,2.641883373260498,1.9705092509587605,0.9867473443349203,0.18223465979099274,0.0,252.0,episode_limit
27,6912,27,1003.1071348190308,18.603998520826398,1.4978475537584022,2.0149486278610165,6.047680597525554,0.10484019121219933,57.76892430278885,0.679844081401825,67.9844081401825,-0.4003004656084127,3.076220415548787,1.3330898526576158,0.019042252226137518,-0.015682736629096264,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.7275449409730913,1.3559146003494505e-06,0.0,0.5636699293677437,2.7275244702580776,2.7275244702580776,signed,0.2,False,0.005,False,1.4978475537584022,0.060476805975255545,0.7332882402217599,4.4943048161105725e-06,0.0,0.0,100000.0,118603.9985208264,,,0.0302845339756459,0.47856397181749344,0.23928198590874672,-0.005938140966463834,0.11953622475266457,-0.005976811284199357,3.8670255435135914e-05,1.862645149230957e-08,-16.420365810394287,0.003381941467523575,0.0328407334163785,0.011211097240447998,0.6171875,0.12890625,0.14910048246383667,1.9444312155246735,1.4835585206747055,1.1851553618907928,2.5602425932884216,1.9438928663730621,1.0106766372919083,0.21900227293372154,0.0,252.0,episode_limit
28,7168,28,1039.6326141357422,7.2393118081168355,0.31748093917865805,0.36105539658186075,32.52549916897486,0.3259022532692433,56.573705179282875,0.6735743880271912,67.35743880271912,-0.13520758490254375,0.2225734267907011,1.0869151335711982,0.0981655171328348,-0.05509774019111585,BalancedGrowth,2.0,0.0,0.1287686717663431,0.005148521547048639,0.180064271251974,0.0,0.0,0.04438745265952959,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.5827477829633632,0.002496791944050201,0.0,0.19836025566398974,-0.0,-0.0,signed,0.2,True,0.005,True,0.31748093917865805,0.3252549916897486,0.5915116509587953,-0.0001575625867918895,0.005148521547048639,0.180064271251974,100000.0,107239.31180811684,,,-0.10999617166817188,0.8642913699150085,0.4321456849575043,-7.510464638471603e-05,0.002457182854413986,-0.0001228591427206993,4.775441084348131e-05,1.4901161193847656e-08,-16.36771011352539,-0.14265649020671844,0.032735422253608704,0.03349217772483826,0.6796875,0.2734375,0.2639327049255371,2.3189715147018433,0.5366283655166626,0.96778804063797,2.574094772338867,1.859666645526886,1.0192652940750122,0.31909364461898804,0.1287686717663431,252.0,episode_limit
29,7424,29,1077.2234194278717,15.146790154622721,1.017075853560269,1.4729746000158175,7.6977939854996045,0.1277858007880115,52.589641434262944,0.6893864870071411,68.93864870071411,-0.08376701822335933,1.9676793355544264,1.22535197874897,0.024156917485953756,-0.018521260198048343,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753746160314065,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.2157344163281584,-9.130984347378024e-06,0.0,0.5012703347702617,2.259527510776963,2.259527510776963,signed,0.2,False,0.005,False,1.017075853560269,0.07697793985499604,0.6854636467245385,0.0027612391745610513,0.0,0.0,100000.0,115146.79015462272,,,0.0435905164728562,0.30834073821703595,0.15417036910851797,-0.0001815508003346622,0.0042935519789656,-0.00021467767267798385,3.312685657874681e-05,1.4901161193847656e-08,-16.4890079498291,0.010794053475062052,0.03297801812489828,0.037771900494893394,0.703125,0.359375,0.2141798734664917,1.9691532452901204,0.8911670247713724,1.0202994147936504,3.1031948725382485,1.9754021565119426,0.9915053049723307,0.24943793813387552,0.0,252.0,episode_limit
30,7680,30,1113.377081155777,-8.423214517054205,-0.4970121938398441,-0.8104143621643815,20.29798076984192,0.1837580959175662,48.20717131474104,0.6935963034629822,69.35963034629822,0.18332635304994163,-0.4149779533523425,0.9384751803063933,0.09779671437449075,-0.02484033809225816,BalancedGrowth,2.0,0.06677666004014025,0.06678857124904067,0.0026503401289301844,0.0347597298289814,0.09524647879247396,0.10350882939141347,0.12120323636755692,0.008713565932929738,0.11898191704161294,True,0.16499999999999998,0.18,-0.015,0.17247961042348414,1.3371322468495318e-05,0.06677666004014025,0.19814226238020538,-0.0,-0.0,signed,0.2,True,0.005,True,-0.4970121938398441,0.20297980769841922,0.20138270186856733,6.280394802292977e-06,0.0026503401289301844,0.0347597298289814,100000.0,91576.7854829458,,,0.06387189030647278,1.196073293685913,0.5980366468429565,0.008860587142407894,-0.17643095552921295,0.008821547962725163,3.903956530848518e-05,-7.450580596923828e-09,-16.293010711669922,0.022425279021263123,0.03258602321147919,0.07506391406059265,0.71875,0.203125,0.1858176589012146,1.717711329460144,1.600953221321106,1.039492130279541,2.5259082317352295,1.8636223077774048,0.956479012966156,0.22659499943256378,0.06678857124904067,252.0,episode_limit
31,7936,31,1150.1963069438934,-0.6989589528552315,0.08314339247705131,0.10004878879373186,30.703552523993782,0.3292820117725411,52.191235059760956,0.7079920172691345,70.79920172691345,-0.17563419805786945,-0.022764758322640966,1.0300734513900005,0.10631133908788377,-0.05385175059373903,BalancedGrowth,2.0,0.0,0.10350882939141347,0.004237029572726082,0.12308405494442073,0.0,0.0,0.017850118761956524,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.7304867589761891,-1.683505395450591e-05,0.0,0.17402953505391108,-0.7791139483826679,-0.7791139483826679,signed,0.2,False,0.005,True,0.08314339247705131,0.3070355252399378,0.20175321831414275,6.39046803252441e-08,0.004237029572726082,0.12308405494442073,100000.0,99301.04104714477,,,0.01599631877616048,0.5028157532215118,0.2514078766107559,-0.009435385349206626,0.1891533061861992,-0.009457665379159153,2.2279952645476442e-05,-2.2351741790771484e-08,-16.380406379699707,-0.00732911191880703,0.03276081569492817,0.03395348787307739,0.65625,0.2734375,0.17887204885482788,1.7804566621780396,1.0739514529705048,0.9642876386642456,2.7672749757766724,1.8844785690307617,1.0104031562805176,0.3009369224309921,0.10350882939141347,252.0,episode_limit
32,8192,32,1188.2234754562378,20.640576170837754,1.6323604115891512,2.671287138871721,5.331594128156579,0.1067993527348651,55.77689243027888,0.641665518283844,64.1665518283844,0.05664254305647105,3.871370489706485,1.3443912209764293,0.017296981725450553,-0.01373561001910602,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009035319820666188,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.46881325871267693,-0.0002957118479130111,0.0,0.6208148620503967,3.1561114653779754,3.1561114653779754,signed,0.2,False,0.005,False,1.6323604115891512,0.05331594128156579,0.34989715813261546,1.012034765155878e-05,0.0,0.0,100000.0,120640.57617083775,,,0.0711127296090126,0.24877428511778513,0.12438714255889256,-0.0008962846671541532,0.018441489587227505,-0.0009220746190597614,2.579003133481213e-05,-2.9802322387695312e-08,-16.452207565307617,0.03910459578037262,0.03290441632270813,0.02711467941602071,0.6302083333333334,0.3385416666666667,0.32356470823287964,2.028539260228475,0.6410068968931834,1.137899359067281,2.731748183568319,1.9674298365910847,0.9870806733767191,0.16376116375128427,0.0,252.0,episode_limit
33,8448,33,1225.191207408905,8.648305741679971,0.6471350448048684,0.9162147406384445,7.266379657281989,0.10691297851319369,53.78486055776892,0.6772444844245911,67.7244484424591,-0.37161453490966806,1.1901808258825406,1.1480268994911194,0.027604713578891424,-0.015327579570608497,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.44313231413968296,0.44313231413968296,0.2220071865556843,0.03366591418006021,2.0043454049770326,True,0.16499999999999998,0.18,-0.015,0.19436955389973473,-3.216001608495056e-06,0.0,0.3283122322473656,0.9623417418552419,0.9623417418552419,signed,0.2,False,0.005,False,0.6471350448048684,0.07266379657281989,0.22301892490637265,-5.1748935785495e-07,0.0,0.0,100000.0,108648.30574167997,,,0.0743309948593378,1.0343784391880035,0.5171892195940018,0.00943177891895175,-0.18803466856479645,0.009401733987033367,3.0045061976124998e-05,-8.381903171539307e-09,-16.441410064697266,0.03201639652252197,0.032882820814847946,0.03152000159025192,0.7734375,0.484375,-0.12036633491516113,2.5738836526870728,0.9788838624954224,0.7228903770446777,2.8305498361587524,1.851811408996582,1.025303840637207,0.35824285447597504,0.0,252.0,episode_limit
34,8704,34,1261.2318749427795,-15.538654192540793,-0.23241202917672388,-0.3377245060490292,40.78712876261955,0.42638012015799454,54.581673306772906,0.7410723567008972,74.10723567008972,0.33770946618189024,-0.38096955250210224,0.9670869910733458,0.21647428385192322,-0.06090349028988107,BalancedGrowth,2.0,1.4336031196257937,1.4336500475856868,0.05694176774310239,18.92438157861401,0.25321160043412905,1.0035221837380555,0.019533080224946375,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.5597434714191549,0.0017143139161799599,1.4336031196257937,0.1677473936768243,-0.9675781896952709,-0.9675781896952709,signed,0.2,False,0.005,True,-0.23241202917672388,0.4078712876261955,0.6668147186070787,6.420948715012309e-05,0.05694176774310239,18.92438157861401,100000.0,84461.3458074592,,,-0.20645466446876526,0.6993454694747925,0.34967273473739624,-0.0007343543111346662,0.015474436804652214,-0.0007737218402326107,3.93675290979445e-05,-1.30385160446167e-08,-16.49457550048828,-0.2387094497680664,0.032989151775836945,0.11473585665225983,0.78125,0.265625,0.12328553199768066,1.7422709465026855,0.8971229791641235,0.7261455059051514,2.8689725399017334,1.7855820655822754,1.0334012508392334,0.5037319660186768,1.4336500475856868,252.0,episode_limit
35,8960,35,1299.8229167461395,13.315360330954077,1.1004223735788536,1.679459117162623,4.735549353700966,0.10066900041711882,51.79282868525896,0.6870649456977844,68.70649456977844,-0.1537277351913428,2.811787891207964,1.2380625046322307,0.017204592797895393,-0.013673686378271899,BalancedGrowth,2.0,0.0,1.0035221837380555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.6673282328272198,0.00024255472126764822,0.0,0.5206281560864119,2.404711170648089,2.404711170648089,signed,0.2,False,0.005,False,1.1004223735788536,0.04735549353700966,0.20627732866281984,2.0283243742047484e-06,0.0,0.0,100000.0,113315.36033095408,,,0.02937544882297516,0.1973358392715454,0.0986679196357727,-0.0009568304230924696,0.019978963769972324,-0.0009989482641685754,4.211783789287438e-05,7.450580596923828e-09,-16.46072006225586,-0.002589162439107895,0.032921441830694675,-0.006460264325141907,0.60546875,0.20703125,0.34107768535614014,1.68966743350029,0.4521689973771572,1.1035147309303284,2.6426966786384583,1.959028035402298,1.0233553349971771,0.19034593179821968,1.0035221837380555,252.0,episode_limit
36,9216,36,1338.1259405612946,8.668752132706155,0.6726536242076028,0.886874519837466,7.040084556965337,0.10245868306499295,55.37848605577689,0.6763637661933899,67.63637661933899,-0.7365561834830608,1.2313420474658139,1.1606541282985718,0.025855858628643334,-0.01446571405762787,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000886491650714083,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.725344358914036,5.286627379684772e-06,0.0,0.322842554567596,0.9213191592569697,0.9213191592569697,signed,0.2,False,0.005,False,0.6726536242076028,0.07040084556965337,0.2772819869176997,-0.00027325263353230326,0.0,0.0,100000.0,108668.75213270615,,,0.033392587734851986,0.21401700004935265,0.10700850002467632,-0.003422978348680772,0.06912036531139165,-0.0034560184358269908,3.304004758319934e-05,7.450580596923828e-09,-16.486080169677734,0.0038434029556810856,0.03297216072678566,0.005953662097454071,0.703125,0.4921875,0.17964518070220947,1.6643116176128387,0.39936162531375885,1.0335228145122528,2.5651062726974487,1.9647656083106995,1.0143989026546478,0.20156380161643028,0.0,252.0,episode_limit
37,9472,37,1375.0224251747131,11.856128882655991,0.9786450315029012,1.006617496514084,11.388891434029837,0.09984833018255977,57.76892430278885,0.6681268215179443,66.81268215179443,-1.9590938518653567,1.041025718028188,1.2569539539850376,0.026423529271597822,-0.017164248211240556,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04764140918315296,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.20062802973871025,-3.981083968507271e-07,0.0,0.4149448180321452,1.6120861352410891,1.6120861352410891,signed,0.2,False,0.005,False,0.9786450315029012,0.11388891434029837,0.20184773569963832,-1.099541247743252e-05,0.0,0.0,100000.0,111856.12888265599,,,0.09905809909105301,0.5027207285165787,0.25136036425828934,0.002400835044682026,-0.046714480966329575,0.002335724188014865,6.511080755444709e-05,-1.1175870895385742e-08,-16.42589282989502,0.0638054758310318,0.03285178728401661,0.017896756529808044,0.671875,0.15625,0.04737281799316406,2.4784425497055054,0.4375237226486206,1.0643022060394287,2.5897756814956665,1.924530565738678,0.9985337853431702,0.1751047447323799,0.0,252.0,episode_limit
38,9728,38,1410.8781609535217,2.8898308184250054,0.1360917546599858,0.1949774601627995,15.440950258188652,0.16754629674348553,51.39442231075697,0.6885042786598206,68.85042786598206,-0.21507489337591576,0.1871536900322873,1.043571471425966,0.061121140893630035,-0.02584176384183329,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018630039769993,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.5115907996255122,-0.00048420446875533377,0.0,0.22313278264614306,0.17349586984607285,0.17349586984607285,signed,0.2,False,0.005,False,0.1360917546599858,0.15440950258188652,0.25478524102087496,2.0362715664077326e-05,0.0,0.0,100000.0,102889.830818425,,,0.027629327028989792,0.3339158892631531,0.16695794463157654,-0.002027574460953474,0.04109928011894226,-0.0020549639593809843,2.7389591195969842e-05,-5.587935447692871e-09,-16.390804290771484,-0.003124706447124481,0.032781608402729034,0.0476650595664978,0.578125,0.203125,0.2129179835319519,2.280533790588379,0.36814895272254944,1.0735101699829102,2.6183035373687744,1.9046924114227295,0.9687804579734802,0.16893349587917328,0.0,252.0,episode_limit
39,9984,39,1447.6462025642395,22.49913848579375,1.4045563894724773,2.0751837809789557,9.108574760530077,0.13775069255434447,54.18326693227091,0.6614431142807007,66.14431142807007,-0.26021032492564855,2.470105266445044,1.2951614841842747,0.02519825328795276,-0.01973612193010659,BalancedGrowth,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.16499999999999998,0.18,-0.015,0.7119655651653729,-5.408271608848825e-06,0.0,0.5642432951719563,2.7318247137896714,2.7318247137896714,signed,0.2,False,0.005,False,1.4045563894724773,0.09108574760530078,0.5388276667698785,-0.0001702909120101459,0.0,0.0,100000.0,122499.13848579375,,,-0.04432207904756069,0.5043069422245026,0.2521534711122513,-0.00014170771464705467,0.003979463130235672,-0.00019897316815331578,5.726545168727171e-05,3.725290298461914e-09,-16.45999526977539,-0.07710036262869835,0.032919991761446,0.018226444721221924,0.6796875,0.2421875,0.5126880407333374,1.8708993196487427,0.8113219439983368,1.0842391848564148,2.5246386528015137,1.9615496397018433,1.003029704093933,0.199225053191185,0.0,252.0,episode_limit
